Area Code,Area,Item Code,Item,Element Code,Element,Unit,Year,Production
200,Singapore,1735,Vegetables Primary,5510,Production,tonnes,2019,27145.0
38,Sri Lanka,1717,"Cereals, Total",5510,Production,tonnes,1980,2170390.0
38,Sri Lanka,1717,"Cereals, Total",5510,Production,tonnes,1981,2265866.0
38,Sri Lanka,1717,"Cereals, Total",5510,Production,tonnes,1982,2192543.0
38,Sri Lanka,1717,"Cereals, Total",5510,Production,tonnes,1983,2528616.0
38,Sri Lanka,1717,"Cereals, Total",5510,Production,tonnes,1984,2467570.0
38,Sri Lanka,1717,"Cereals, Total",5510,Production,tonnes,1985,2702001.0
38,Sri Lanka,1717,"Cereals, Total",5510,Production,tonnes,1986,2638561.0
38,Sri Lanka,1717,"Cereals, Total",5510,Production,tonnes,1987,2177294.0
38,Sri Lanka,1717,"Cereals, Total",5510,Production,tonnes,1988,2523913.0
38,Sri Lanka,1717,"Cereals, Total",5510,Production,tonnes,1989,2101237.0
38,Sri Lanka,1717,"Cereals, Total",5510,Production,tonnes,1990,2578860.0
38,Sri Lanka,1717,"Cereals, Total",5510,Production,tonnes,1991,2429895.0
38,Sri Lanka,1717,"Cereals, Total",5510,Production,tonnes,1992,2373882.0
38,Sri Lanka,1717,"Cereals, Total",5510,Production,tonnes,1993,2609310.0
38,Sri Lanka,1717,"Cereals, Total",5510,Production,tonnes,1994,2722454.0
38,Sri Lanka,1717,"Cereals, Total",5510,Production,tonnes,1995,2850089.0
38,Sri Lanka,1717,"Cereals, Total",5510,Production,tonnes,1996,2098777.0
38,Sri Lanka,1717,"Cereals, Total",5510,Production,tonnes,1997,2268861.0
38,Sri Lanka,1717,"Cereals, Total",5510,Production,tonnes,1998,2730821.0
38,Sri Lanka,1717,"Cereals, Total",5510,Production,tonnes,1999,2893630.0
38,Sri Lanka,1717,"Cereals, Total",5510,Production,tonnes,2000,2896040.0
38,Sri Lanka,1717,"Cereals, Total",5510,Production,tonnes,2001,2728140.0
38,Sri Lanka,1717,"Cereals, Total",5510,Production,tonnes,2002,2890180.0
38,Sri Lanka,1717,"Cereals, Total",5510,Production,tonnes,2003,3106450.0
38,Sri Lanka,1717,"Cereals, Total",5510,Production,tonnes,2004,2668240.0
38,Sri Lanka,1717,"Cereals, Total",5510,Production,tonnes,2005,3294530.0
38,Sri Lanka,1717,"Cereals, Total",5510,Production,tonnes,2006,3396030.0
38,Sri Lanka,1717,"Cereals, Total",5510,Production,tonnes,2007,3193100.0
38,Sri Lanka,1717,"Cereals, Total",5510,Production,tonnes,2008,4017620.0
38,Sri Lanka,1717,"Cereals, Total",5510,Production,tonnes,2009,3788070.0
38,Sri Lanka,1717,"Cereals, Total",5510,Production,tonnes,2010,4469740.0
38,Sri Lanka,1717,"Cereals, Total",5510,Production,tonnes,2011,4038207.0
38,Sri Lanka,1717,"Cereals, Total",5510,Production,tonnes,2012,4054851.0
38,Sri Lanka,1717,"Cereals, Total",5510,Production,tonnes,2013,4837225.0
38,Sri Lanka,1717,"Cereals, Total",5510,Production,tonnes,2014,3625675.0
38,Sri Lanka,1717,"Cereals, Total",5510,Production,tonnes,2015,5051181.0
38,Sri Lanka,1717,"Cereals, Total",5510,Production,tonnes,2016,4672771.0
38,Sri Lanka,1717,"Cereals, Total",5510,Production,tonnes,2017,2579086.0
38,Sri Lanka,1717,"Cereals, Total",5510,Production,tonnes,2018,4200098.0
38,Sri Lanka,1717,"Cereals, Total",5510,Production,tonnes,2019,4837907.0
38,Sri Lanka,1738,Fruit Primary,5510,Production,tonnes,1980,2032466.0
38,Sri Lanka,1738,Fruit Primary,5510,Production,tonnes,1981,1426617.0
38,Sri Lanka,1738,Fruit Primary,5510,Production,tonnes,1982,1136262.0
38,Sri Lanka,1738,Fruit Primary,5510,Production,tonnes,1983,1323857.0
38,Sri Lanka,1738,Fruit Primary,5510,Production,tonnes,1984,990487.0
38,Sri Lanka,1738,Fruit Primary,5510,Production,tonnes,1985,748143.0
38,Sri Lanka,1738,Fruit Primary,5510,Production,tonnes,1986,887540.0
38,Sri Lanka,1738,Fruit Primary,5510,Production,tonnes,1987,770986.0
38,Sri Lanka,1738,Fruit Primary,5510,Production,tonnes,1988,759225.0
38,Sri Lanka,1738,Fruit Primary,5510,Production,tonnes,1989,826729.0
38,Sri Lanka,1738,Fruit Primary,5510,Production,tonnes,1990,717753.0
38,Sri Lanka,1738,Fruit Primary,5510,Production,tonnes,1991,684332.0
38,Sri Lanka,1738,Fruit Primary,5510,Production,tonnes,1992,704372.0
38,Sri Lanka,1738,Fruit Primary,5510,Production,tonnes,1993,781716.0
38,Sri Lanka,1738,Fruit Primary,5510,Production,tonnes,1994,819590.0
38,Sri Lanka,1738,Fruit Primary,5510,Production,tonnes,1995,833931.0
38,Sri Lanka,1738,Fruit Primary,5510,Production,tonnes,1996,844560.0
38,Sri Lanka,1738,Fruit Primary,5510,Production,tonnes,1997,862323.0
38,Sri Lanka,1738,Fruit Primary,5510,Production,tonnes,1998,835578.0
38,Sri Lanka,1738,Fruit Primary,5510,Production,tonnes,1999,827307.0
38,Sri Lanka,1738,Fruit Primary,5510,Production,tonnes,2000,829525.0
38,Sri Lanka,1738,Fruit Primary,5510,Production,tonnes,2001,828560.0
38,Sri Lanka,1738,Fruit Primary,5510,Production,tonnes,2002,832061.0
38,Sri Lanka,1738,Fruit Primary,5510,Production,tonnes,2003,786520.0
38,Sri Lanka,1738,Fruit Primary,5510,Production,tonnes,2004,758741.0
38,Sri Lanka,1738,Fruit Primary,5510,Production,tonnes,2005,769566.0
38,Sri Lanka,1738,Fruit Primary,5510,Production,tonnes,2006,721603.0
38,Sri Lanka,1738,Fruit Primary,5510,Production,tonnes,2007,732763.0
38,Sri Lanka,1738,Fruit Primary,5510,Production,tonnes,2008,736825.0
38,Sri Lanka,1738,Fruit Primary,5510,Production,tonnes,2009,720208.0
38,Sri Lanka,1738,Fruit Primary,5510,Production,tonnes,2010,794423.0
38,Sri Lanka,1738,Fruit Primary,5510,Production,tonnes,2011,843900.0
38,Sri Lanka,1738,Fruit Primary,5510,Production,tonnes,2012,856997.0
38,Sri Lanka,1738,Fruit Primary,5510,Production,tonnes,2013,829747.0
38,Sri Lanka,1738,Fruit Primary,5510,Production,tonnes,2014,868517.0
38,Sri Lanka,1738,Fruit Primary,5510,Production,tonnes,2015,832345.0
38,Sri Lanka,1738,Fruit Primary,5510,Production,tonnes,2016,775421.0
38,Sri Lanka,1738,Fruit Primary,5510,Production,tonnes,2017,858875.0
38,Sri Lanka,1738,Fruit Primary,5510,Production,tonnes,2018,969520.0
38,Sri Lanka,1738,Fruit Primary,5510,Production,tonnes,2019,803698.0
38,Sri Lanka,1729,"Treenuts, Total",5510,Production,tonnes,1980,8260.0
38,Sri Lanka,1729,"Treenuts, Total",5510,Production,tonnes,1981,8090.0
38,Sri Lanka,1729,"Treenuts, Total",5510,Production,tonnes,1982,8090.0
38,Sri Lanka,1729,"Treenuts, Total",5510,Production,tonnes,1983,4140.0
38,Sri Lanka,1729,"Treenuts, Total",5510,Production,tonnes,1984,4110.0
38,Sri Lanka,1729,"Treenuts, Total",5510,Production,tonnes,1985,9500.0
38,Sri Lanka,1729,"Treenuts, Total",5510,Production,tonnes,1986,8941.0
38,Sri Lanka,1729,"Treenuts, Total",5510,Production,tonnes,1987,9184.0
38,Sri Lanka,1729,"Treenuts, Total",5510,Production,tonnes,1988,10892.0
38,Sri Lanka,1729,"Treenuts, Total",5510,Production,tonnes,1989,9771.0
38,Sri Lanka,1729,"Treenuts, Total",5510,Production,tonnes,1990,9000.0
38,Sri Lanka,1729,"Treenuts, Total",5510,Production,tonnes,1991,8500.0
38,Sri Lanka,1729,"Treenuts, Total",5510,Production,tonnes,1992,8000.0
38,Sri Lanka,1729,"Treenuts, Total",5510,Production,tonnes,1993,7500.0
38,Sri Lanka,1729,"Treenuts, Total",5510,Production,tonnes,1994,6800.0
38,Sri Lanka,1729,"Treenuts, Total",5510,Production,tonnes,1995,5100.0
38,Sri Lanka,1729,"Treenuts, Total",5510,Production,tonnes,1996,5400.0
38,Sri Lanka,1729,"Treenuts, Total",5510,Production,tonnes,1997,4800.0
38,Sri Lanka,1729,"Treenuts, Total",5510,Production,tonnes,1998,7030.0
38,Sri Lanka,1729,"Treenuts, Total",5510,Production,tonnes,1999,5200.0
38,Sri Lanka,1729,"Treenuts, Total",5510,Production,tonnes,2000,4610.0
38,Sri Lanka,1729,"Treenuts, Total",5510,Production,tonnes,2001,5310.0
38,Sri Lanka,1729,"Treenuts, Total",5510,Production,tonnes,2002,5340.0
38,Sri Lanka,1729,"Treenuts, Total",5510,Production,tonnes,2003,5490.0
38,Sri Lanka,1729,"Treenuts, Total",5510,Production,tonnes,2004,6130.0
38,Sri Lanka,1729,"Treenuts, Total",5510,Production,tonnes,2005,6200.0
38,Sri Lanka,1729,"Treenuts, Total",5510,Production,tonnes,2006,6810.0
38,Sri Lanka,1729,"Treenuts, Total",5510,Production,tonnes,2007,7050.0
38,Sri Lanka,1729,"Treenuts, Total",5510,Production,tonnes,2008,7120.0
38,Sri Lanka,1729,"Treenuts, Total",5510,Production,tonnes,2009,6770.0
38,Sri Lanka,1729,"Treenuts, Total",5510,Production,tonnes,2010,6970.0
38,Sri Lanka,1729,"Treenuts, Total",5510,Production,tonnes,2011,6890.0
38,Sri Lanka,1729,"Treenuts, Total",5510,Production,tonnes,2012,6510.0
38,Sri Lanka,1729,"Treenuts, Total",5510,Production,tonnes,2013,6426.0
38,Sri Lanka,1729,"Treenuts, Total",5510,Production,tonnes,2014,6378.0
38,Sri Lanka,1729,"Treenuts, Total",5510,Production,tonnes,2015,13653.0
38,Sri Lanka,1729,"Treenuts, Total",5510,Production,tonnes,2016,18511.0
38,Sri Lanka,1729,"Treenuts, Total",5510,Production,tonnes,2017,20190.0
38,Sri Lanka,1729,"Treenuts, Total",5510,Production,tonnes,2018,44756.0
38,Sri Lanka,1729,"Treenuts, Total",5510,Production,tonnes,2019,35051.0
38,Sri Lanka,1735,Vegetables Primary,5510,Production,tonnes,1980,426868.0
38,Sri Lanka,1735,Vegetables Primary,5510,Production,tonnes,1981,397816.0
38,Sri Lanka,1735,Vegetables Primary,5510,Production,tonnes,1982,343868.0
38,Sri Lanka,1735,Vegetables Primary,5510,Production,tonnes,1983,537731.0
38,Sri Lanka,1735,Vegetables Primary,5510,Production,tonnes,1984,647151.0
38,Sri Lanka,1735,Vegetables Primary,5510,Production,tonnes,1985,571207.0
38,Sri Lanka,1735,Vegetables Primary,5510,Production,tonnes,1986,627020.0
38,Sri Lanka,1735,Vegetables Primary,5510,Production,tonnes,1987,562947.0
38,Sri Lanka,1735,Vegetables Primary,5510,Production,tonnes,1988,675133.0
38,Sri Lanka,1735,Vegetables Primary,5510,Production,tonnes,1989,571038.0
38,Sri Lanka,1735,Vegetables Primary,5510,Production,tonnes,1990,593593.0
38,Sri Lanka,1735,Vegetables Primary,5510,Production,tonnes,1991,562100.0
38,Sri Lanka,1735,Vegetables Primary,5510,Production,tonnes,1992,583837.0
38,Sri Lanka,1735,Vegetables Primary,5510,Production,tonnes,1993,579520.0
38,Sri Lanka,1735,Vegetables Primary,5510,Production,tonnes,1994,587115.0
38,Sri Lanka,1735,Vegetables Primary,5510,Production,tonnes,1995,596848.0
38,Sri Lanka,1735,Vegetables Primary,5510,Production,tonnes,1996,552934.0
38,Sri Lanka,1735,Vegetables Primary,5510,Production,tonnes,1997,553492.0
38,Sri Lanka,1735,Vegetables Primary,5510,Production,tonnes,1998,533047.0
38,Sri Lanka,1735,Vegetables Primary,5510,Production,tonnes,1999,598371.0
38,Sri Lanka,1735,Vegetables Primary,5510,Production,tonnes,2000,568451.0
38,Sri Lanka,1735,Vegetables Primary,5510,Production,tonnes,2001,535385.0
38,Sri Lanka,1735,Vegetables Primary,5510,Production,tonnes,2002,536109.0
38,Sri Lanka,1735,Vegetables Primary,5510,Production,tonnes,2003,526849.0
38,Sri Lanka,1735,Vegetables Primary,5510,Production,tonnes,2004,569550.0
38,Sri Lanka,1735,Vegetables Primary,5510,Production,tonnes,2005,651096.0
38,Sri Lanka,1735,Vegetables Primary,5510,Production,tonnes,2006,674170.0
38,Sri Lanka,1735,Vegetables Primary,5510,Production,tonnes,2007,720580.0
38,Sri Lanka,1735,Vegetables Primary,5510,Production,tonnes,2008,723310.0
38,Sri Lanka,1735,Vegetables Primary,5510,Production,tonnes,2009,732240.0
38,Sri Lanka,1735,Vegetables Primary,5510,Production,tonnes,2010,734167.0
38,Sri Lanka,1735,Vegetables Primary,5510,Production,tonnes,2011,758690.0
38,Sri Lanka,1735,Vegetables Primary,5510,Production,tonnes,2012,818840.0
38,Sri Lanka,1735,Vegetables Primary,5510,Production,tonnes,2013,913870.0
38,Sri Lanka,1735,Vegetables Primary,5510,Production,tonnes,2014,953868.0
38,Sri Lanka,1735,Vegetables Primary,5510,Production,tonnes,2015,923163.0
38,Sri Lanka,1735,Vegetables Primary,5510,Production,tonnes,2016,974527.0
38,Sri Lanka,1735,Vegetables Primary,5510,Production,tonnes,2017,851026.0
38,Sri Lanka,1735,Vegetables Primary,5510,Production,tonnes,2018,957239.0
38,Sri Lanka,1735,Vegetables Primary,5510,Production,tonnes,2019,848439.0
212,Syrian Arab Republic,1717,"Cereals, Total",5510,Production,tonnes,1980,3884236.0
212,Syrian Arab Republic,1717,"Cereals, Total",5510,Production,tonnes,1981,3559272.0
212,Syrian Arab Republic,1717,"Cereals, Total",5510,Production,tonnes,1982,2283042.0
212,Syrian Arab Republic,1717,"Cereals, Total",5510,Production,tonnes,1983,2695630.0
212,Syrian Arab Republic,1717,"Cereals, Total",5510,Production,tonnes,1984,1444371.0
212,Syrian Arab Republic,1717,"Cereals, Total",5510,Production,tonnes,1985,2542958.0
212,Syrian Arab Republic,1717,"Cereals, Total",5510,Production,tonnes,1986,3166999.0
212,Syrian Arab Republic,1717,"Cereals, Total",5510,Production,tonnes,1987,2300477.0
212,Syrian Arab Republic,1717,"Cereals, Total",5510,Production,tonnes,1988,5001600.0
212,Syrian Arab Republic,1717,"Cereals, Total",5510,Production,tonnes,1989,1404498.0
212,Syrian Arab Republic,1717,"Cereals, Total",5510,Production,tonnes,1990,3100767.0
212,Syrian Arab Republic,1717,"Cereals, Total",5510,Production,tonnes,1991,3288792.0
212,Syrian Arab Republic,1717,"Cereals, Total",5510,Production,tonnes,1992,4361036.0
212,Syrian Arab Republic,1717,"Cereals, Total",5510,Production,tonnes,1993,5387319.0
212,Syrian Arab Republic,1717,"Cereals, Total",5510,Production,tonnes,1994,5393352.0
212,Syrian Arab Republic,1717,"Cereals, Total",5510,Production,tonnes,1995,6094151.0
212,Syrian Arab Republic,1717,"Cereals, Total",5510,Production,tonnes,1996,5989768.0
212,Syrian Arab Republic,1717,"Cereals, Total",5510,Production,tonnes,1997,4322487.0
212,Syrian Arab Republic,1717,"Cereals, Total",5510,Production,tonnes,1998,5271231.0
212,Syrian Arab Republic,1717,"Cereals, Total",5510,Production,tonnes,1999,3301339.0
212,Syrian Arab Republic,1717,"Cereals, Total",5510,Production,tonnes,2000,3512791.0
212,Syrian Arab Republic,1717,"Cereals, Total",5510,Production,tonnes,2001,5161232.0
212,Syrian Arab Republic,1717,"Cereals, Total",5510,Production,tonnes,2002,5932429.0
212,Syrian Arab Republic,1717,"Cereals, Total",5510,Production,tonnes,2003,6227315.0
212,Syrian Arab Republic,1717,"Cereals, Total",5510,Production,tonnes,2004,5281248.0
212,Syrian Arab Republic,1717,"Cereals, Total",5510,Production,tonnes,2005,5631256.0
212,Syrian Arab Republic,1717,"Cereals, Total",5510,Production,tonnes,2006,6302288.0
212,Syrian Arab Republic,1717,"Cereals, Total",5510,Production,tonnes,2007,5010856.0
212,Syrian Arab Republic,1717,"Cereals, Total",5510,Production,tonnes,2008,2684688.0
212,Syrian Arab Republic,1717,"Cereals, Total",5510,Production,tonnes,2009,4738674.0
212,Syrian Arab Republic,1717,"Cereals, Total",5510,Production,tonnes,2010,3900866.0
212,Syrian Arab Republic,1717,"Cereals, Total",5510,Production,tonnes,2011,4829179.0
212,Syrian Arab Republic,1717,"Cereals, Total",5510,Production,tonnes,2012,4600764.0
212,Syrian Arab Republic,1717,"Cereals, Total",5510,Production,tonnes,2013,4207811.0
212,Syrian Arab Republic,1717,"Cereals, Total",5510,Production,tonnes,2014,2696840.0
212,Syrian Arab Republic,1717,"Cereals, Total",5510,Production,tonnes,2015,3967943.0
212,Syrian Arab Republic,1717,"Cereals, Total",5510,Production,tonnes,2016,2583278.0
212,Syrian Arab Republic,1717,"Cereals, Total",5510,Production,tonnes,2017,2937402.0
212,Syrian Arab Republic,1717,"Cereals, Total",5510,Production,tonnes,2018,1736793.0
212,Syrian Arab Republic,1717,"Cereals, Total",5510,Production,tonnes,2019,6359475.0
212,Syrian Arab Republic,1738,Fruit Primary,5510,Production,tonnes,1980,1853634.0
212,Syrian Arab Republic,1738,Fruit Primary,5510,Production,tonnes,1981,2149211.0
212,Syrian Arab Republic,1738,Fruit Primary,5510,Production,tonnes,1982,2105716.0
212,Syrian Arab Republic,1738,Fruit Primary,5510,Production,tonnes,1983,1825440.0
212,Syrian Arab Republic,1738,Fruit Primary,5510,Production,tonnes,1984,1306654.0
212,Syrian Arab Republic,1738,Fruit Primary,5510,Production,tonnes,1985,1871090.0
212,Syrian Arab Republic,1738,Fruit Primary,5510,Production,tonnes,1986,1903402.0
212,Syrian Arab Republic,1738,Fruit Primary,5510,Production,tonnes,1987,1642136.0
212,Syrian Arab Republic,1738,Fruit Primary,5510,Production,tonnes,1988,2038590.0
212,Syrian Arab Republic,1738,Fruit Primary,5510,Production,tonnes,1989,1426710.0
212,Syrian Arab Republic,1738,Fruit Primary,5510,Production,tonnes,1990,1657812.0
212,Syrian Arab Republic,1738,Fruit Primary,5510,Production,tonnes,1991,1749908.0
212,Syrian Arab Republic,1738,Fruit Primary,5510,Production,tonnes,1992,1897477.0
212,Syrian Arab Republic,1738,Fruit Primary,5510,Production,tonnes,1993,1728524.0
212,Syrian Arab Republic,1738,Fruit Primary,5510,Production,tonnes,1994,1872753.0
212,Syrian Arab Republic,1738,Fruit Primary,5510,Production,tonnes,1995,1762444.0
212,Syrian Arab Republic,1738,Fruit Primary,5510,Production,tonnes,1996,2180587.0
212,Syrian Arab Republic,1738,Fruit Primary,5510,Production,tonnes,1997,1964408.0
212,Syrian Arab Republic,1738,Fruit Primary,5510,Production,tonnes,1998,2547495.0
212,Syrian Arab Republic,1738,Fruit Primary,5510,Production,tonnes,1999,2068741.0
212,Syrian Arab Republic,1738,Fruit Primary,5510,Production,tonnes,2000,2134338.0
212,Syrian Arab Republic,1738,Fruit Primary,5510,Production,tonnes,2001,2146094.0
212,Syrian Arab Republic,1738,Fruit Primary,5510,Production,tonnes,2002,2236912.0
212,Syrian Arab Republic,1738,Fruit Primary,5510,Production,tonnes,2003,2432172.0
212,Syrian Arab Republic,1738,Fruit Primary,5510,Production,tonnes,2004,2658434.0
212,Syrian Arab Republic,1738,Fruit Primary,5510,Production,tonnes,2005,2455080.0
212,Syrian Arab Republic,1738,Fruit Primary,5510,Production,tonnes,2006,2697762.0
212,Syrian Arab Republic,1738,Fruit Primary,5510,Production,tonnes,2007,2735518.0
212,Syrian Arab Republic,1738,Fruit Primary,5510,Production,tonnes,2008,2520007.0
212,Syrian Arab Republic,1738,Fruit Primary,5510,Production,tonnes,2009,3108955.0
212,Syrian Arab Republic,1738,Fruit Primary,5510,Production,tonnes,2010,2753720.0
212,Syrian Arab Republic,1738,Fruit Primary,5510,Production,tonnes,2011,2970548.0
212,Syrian Arab Republic,1738,Fruit Primary,5510,Production,tonnes,2012,2579220.0
212,Syrian Arab Republic,1738,Fruit Primary,5510,Production,tonnes,2013,2450013.0
212,Syrian Arab Republic,1738,Fruit Primary,5510,Production,tonnes,2014,2333630.0
212,Syrian Arab Republic,1738,Fruit Primary,5510,Production,tonnes,2015,2354139.0
212,Syrian Arab Republic,1738,Fruit Primary,5510,Production,tonnes,2016,2447920.0
212,Syrian Arab Republic,1738,Fruit Primary,5510,Production,tonnes,2017,2559888.0
212,Syrian Arab Republic,1738,Fruit Primary,5510,Production,tonnes,2018,2732199.0
212,Syrian Arab Republic,1738,Fruit Primary,5510,Production,tonnes,2019,2598744.0
212,Syrian Arab Republic,1729,"Treenuts, Total",5510,Production,tonnes,1980,28565.0
212,Syrian Arab Republic,1729,"Treenuts, Total",5510,Production,tonnes,1981,27272.0
212,Syrian Arab Republic,1729,"Treenuts, Total",5510,Production,tonnes,1982,30051.0
212,Syrian Arab Republic,1729,"Treenuts, Total",5510,Production,tonnes,1983,50000.0
212,Syrian Arab Republic,1729,"Treenuts, Total",5510,Production,tonnes,1984,53400.0
212,Syrian Arab Republic,1729,"Treenuts, Total",5510,Production,tonnes,1985,60643.0
212,Syrian Arab Republic,1729,"Treenuts, Total",5510,Production,tonnes,1986,80500.0
212,Syrian Arab Republic,1729,"Treenuts, Total",5510,Production,tonnes,1987,38975.0
212,Syrian Arab Republic,1729,"Treenuts, Total",5510,Production,tonnes,1988,56600.0
212,Syrian Arab Republic,1729,"Treenuts, Total",5510,Production,tonnes,1989,59100.0
212,Syrian Arab Republic,1729,"Treenuts, Total",5510,Production,tonnes,1990,33100.0
212,Syrian Arab Republic,1729,"Treenuts, Total",5510,Production,tonnes,1991,56900.0
212,Syrian Arab Republic,1729,"Treenuts, Total",5510,Production,tonnes,1992,62900.0
212,Syrian Arab Republic,1729,"Treenuts, Total",5510,Production,tonnes,1993,53500.0
212,Syrian Arab Republic,1729,"Treenuts, Total",5510,Production,tonnes,1994,55108.0
212,Syrian Arab Republic,1729,"Treenuts, Total",5510,Production,tonnes,1995,54400.0
212,Syrian Arab Republic,1729,"Treenuts, Total",5510,Production,tonnes,1996,96962.0
212,Syrian Arab Republic,1729,"Treenuts, Total",5510,Production,tonnes,1997,61369.0
212,Syrian Arab Republic,1729,"Treenuts, Total",5510,Production,tonnes,1998,119234.0
212,Syrian Arab Republic,1729,"Treenuts, Total",5510,Production,tonnes,1999,104208.0
212,Syrian Arab Republic,1729,"Treenuts, Total",5510,Production,tonnes,2000,117216.0
212,Syrian Arab Republic,1729,"Treenuts, Total",5510,Production,tonnes,2001,99423.0
212,Syrian Arab Republic,1729,"Treenuts, Total",5510,Production,tonnes,2002,204650.0
212,Syrian Arab Republic,1729,"Treenuts, Total",5510,Production,tonnes,2003,199800.0
212,Syrian Arab Republic,1729,"Treenuts, Total",5510,Production,tonnes,2004,155400.0
212,Syrian Arab Republic,1729,"Treenuts, Total",5510,Production,tonnes,2005,286149.0
212,Syrian Arab Republic,1729,"Treenuts, Total",5510,Production,tonnes,2006,193047.0
212,Syrian Arab Republic,1729,"Treenuts, Total",5510,Production,tonnes,2007,139204.0
212,Syrian Arab Republic,1729,"Treenuts, Total",5510,Production,tonnes,2008,148016.0
212,Syrian Arab Republic,1729,"Treenuts, Total",5510,Production,tonnes,2009,171951.0
212,Syrian Arab Republic,1729,"Treenuts, Total",5510,Production,tonnes,2010,142688.0
212,Syrian Arab Republic,1729,"Treenuts, Total",5510,Production,tonnes,2011,199617.0
212,Syrian Arab Republic,1729,"Treenuts, Total",5510,Production,tonnes,2012,157435.0
212,Syrian Arab Republic,1729,"Treenuts, Total",5510,Production,tonnes,2013,150822.0
212,Syrian Arab Republic,1729,"Treenuts, Total",5510,Production,tonnes,2014,75332.0
212,Syrian Arab Republic,1729,"Treenuts, Total",5510,Production,tonnes,2015,93016.0
212,Syrian Arab Republic,1729,"Treenuts, Total",5510,Production,tonnes,2016,96334.0
212,Syrian Arab Republic,1729,"Treenuts, Total",5510,Production,tonnes,2017,114246.0
212,Syrian Arab Republic,1729,"Treenuts, Total",5510,Production,tonnes,2018,172207.0
212,Syrian Arab Republic,1729,"Treenuts, Total",5510,Production,tonnes,2019,122640.0
212,Syrian Arab Republic,1735,Vegetables Primary,5510,Production,tonnes,1980,2001427.0
212,Syrian Arab Republic,1735,Vegetables Primary,5510,Production,tonnes,1981,2212569.0
212,Syrian Arab Republic,1735,Vegetables Primary,5510,Production,tonnes,1982,2284750.0
212,Syrian Arab Republic,1735,Vegetables Primary,5510,Production,tonnes,1983,2387125.0
212,Syrian Arab Republic,1735,Vegetables Primary,5510,Production,tonnes,1984,2274400.0
212,Syrian Arab Republic,1735,Vegetables Primary,5510,Production,tonnes,1985,2334015.0
212,Syrian Arab Republic,1735,Vegetables Primary,5510,Production,tonnes,1986,1957476.0
212,Syrian Arab Republic,1735,Vegetables Primary,5510,Production,tonnes,1987,2017338.0
212,Syrian Arab Republic,1735,Vegetables Primary,5510,Production,tonnes,1988,1963583.0
212,Syrian Arab Republic,1735,Vegetables Primary,5510,Production,tonnes,1989,1622750.0
212,Syrian Arab Republic,1735,Vegetables Primary,5510,Production,tonnes,1990,1380635.0
212,Syrian Arab Republic,1735,Vegetables Primary,5510,Production,tonnes,1991,1331702.0
212,Syrian Arab Republic,1735,Vegetables Primary,5510,Production,tonnes,1992,1412206.0
212,Syrian Arab Republic,1735,Vegetables Primary,5510,Production,tonnes,1993,1367780.0
212,Syrian Arab Republic,1735,Vegetables Primary,5510,Production,tonnes,1994,1477918.0
212,Syrian Arab Republic,1735,Vegetables Primary,5510,Production,tonnes,1995,1594250.0
212,Syrian Arab Republic,1735,Vegetables Primary,5510,Production,tonnes,1996,1508224.0
212,Syrian Arab Republic,1735,Vegetables Primary,5510,Production,tonnes,1997,1323623.0
212,Syrian Arab Republic,1735,Vegetables Primary,5510,Production,tonnes,1998,1576758.0
212,Syrian Arab Republic,1735,Vegetables Primary,5510,Production,tonnes,1999,1446387.0
212,Syrian Arab Republic,1735,Vegetables Primary,5510,Production,tonnes,2000,1529933.0
212,Syrian Arab Republic,1735,Vegetables Primary,5510,Production,tonnes,2001,1589062.0
212,Syrian Arab Republic,1735,Vegetables Primary,5510,Production,tonnes,2002,1931110.0
212,Syrian Arab Republic,1735,Vegetables Primary,5510,Production,tonnes,2003,1931792.0
212,Syrian Arab Republic,1735,Vegetables Primary,5510,Production,tonnes,2004,2068850.0
212,Syrian Arab Republic,1735,Vegetables Primary,5510,Production,tonnes,2005,2120399.0
212,Syrian Arab Republic,1735,Vegetables Primary,5510,Production,tonnes,2006,2106925.0
212,Syrian Arab Republic,1735,Vegetables Primary,5510,Production,tonnes,2007,2336130.0
212,Syrian Arab Republic,1735,Vegetables Primary,5510,Production,tonnes,2008,2272469.0
212,Syrian Arab Republic,1735,Vegetables Primary,5510,Production,tonnes,2009,2232304.0
212,Syrian Arab Republic,1735,Vegetables Primary,5510,Production,tonnes,2010,2368171.0
212,Syrian Arab Republic,1735,Vegetables Primary,5510,Production,tonnes,2011,2437434.0
212,Syrian Arab Republic,1735,Vegetables Primary,5510,Production,tonnes,2012,1871672.0
212,Syrian Arab Republic,1735,Vegetables Primary,5510,Production,tonnes,2013,1481671.0
212,Syrian Arab Republic,1735,Vegetables Primary,5510,Production,tonnes,2014,1656038.0
212,Syrian Arab Republic,1735,Vegetables Primary,5510,Production,tonnes,2015,1720418.0
212,Syrian Arab Republic,1735,Vegetables Primary,5510,Production,tonnes,2016,1751606.0
212,Syrian Arab Republic,1735,Vegetables Primary,5510,Production,tonnes,2017,1713664.0
212,Syrian Arab Republic,1735,Vegetables Primary,5510,Production,tonnes,2018,1682979.0
212,Syrian Arab Republic,1735,Vegetables Primary,5510,Production,tonnes,2019,2020519.0
208,Tajikistan,1717,"Cereals, Total",5510,Production,tonnes,1980,
208,Tajikistan,1717,"Cereals, Total",5510,Production,tonnes,1981,
208,Tajikistan,1717,"Cereals, Total",5510,Production,tonnes,1982,
208,Tajikistan,1717,"Cereals, Total",5510,Production,tonnes,1983,
